,BHK,Rent,Size,City,Furnishing Status,Tenant Preferred,Bathroom
2535,2,12500,1000,Chennai,Semi-Furnished,Bachelors/Family,2
2536,1,6500,595,Chennai,Semi-Furnished,Bachelors/Family,1
2537,2,10000,685,Chennai,Unfurnished,Bachelors/Family,2
2538,2,12500,1075,Chennai,Semi-Furnished,Bachelors/Family,2
2539,3,22000,1100,Chennai,Semi-Furnished,Bachelors,3
2540,2,17000,950,Chennai,Unfurnished,Family,2
2541,3,20000,1500,Chennai,Unfurnished,Bachelors,3
2542,3,22000,1100,Chennai,Semi-Furnished,Bachelors/Family,2
2543,2,11500,1100,Chennai,Semi-Furnished,Bachelors,2
2544,3,23000,1000,Chennai,Unfurnished,Bachelors,3
2545,3,45000,1500,Chennai,Semi-Furnished,Bachelors/Family,2
2546,3,17000,1250,Chennai,Semi-Furnished,Bachelors/Family,2
2547,2,9500,650,Chennai,Unfurnished,Bachelors/Family,2
2548,2,12000,950,Chennai,Semi-Furnished,Family,2
2549,3,16000,1300,Chennai,Furnished,Bachelors/Family,2
2550,2,9000,805,Chennai,Semi-Furnished,Bachelors/Family,2
2551,2,35000,1109,Chennai,Semi-Furnished,Bachelors/Family,2
2552,2,11000,700,Chennai,Unfurnished,Bachelors/Family,1
2553,2,9500,950,Chennai,Semi-Furnished,Bachelors/Family,2
2554,3,25000,1290,Chennai,Unfurnished,Bachelors/Family,3
2555,1,12000,400,Chennai,Furnished,Bachelors/Family,1
2556,2,12000,939,Chennai,Semi-Furnished,Bachelors/Family,2
2557,3,10000,1200,Chennai,Unfurnished,Bachelors/Family,3
2558,3,15000,1200,Chennai,Unfurnished,Bachelors/Family,2
2559,2,28000,1200,Chennai,Semi-Furnished,Family,2
2560,1,8000,650,Chennai,Unfurnished,Bachelors,1
2561,2,10000,800,Chennai,Unfurnished,Bachelors/Family,2
2562,2,8500,580,Chennai,Semi-Furnished,Bachelors/Family,2
2563,2,11000,950,Chennai,Semi-Furnished,Bachelors/Family,2
2564,1,8000,700,Chennai,Unfurnished,Bachelors/Family,1
2565,2,12000,600,Chennai,Semi-Furnished,Bachelors/Family,1
2566,1,7000,600,Chennai,Semi-Furnished,Bachelors/Family,1
2567,2,15000,550,Chennai,Unfurnished,Bachelors/Family,2
2568,1,10000,600,Chennai,Unfurnished,Bachelors/Family,1
2569,1,6500,600,Chennai,Unfurnished,Bachelors/Family,1
2570,2,16000,820,Chennai,Semi-Furnished,Family,2
2571,3,34000,1125,Chennai,Semi-Furnished,Family,3
2572,2,11500,973,Chennai,Semi-Furnished,Family,2
2573,2,15000,780,Chennai,Furnished,Bachelors/Family,1
2574,2,22000,1000,Chennai,Semi-Furnished,Bachelors/Family,2
2575,2,14000,800,Chennai,Semi-Furnished,Bachelors,2
2576,2,11500,700,Chennai,Unfurnished,Bachelors/Family,2
2577,1,6000,550,Chennai,Unfurnished,Bachelors/Family,1
2578,3,16000,1420,Chennai,Semi-Furnished,Bachelors/Family,2
2579,2,13000,950,Chennai,Semi-Furnished,Bachelors/Family,2
2580,2,14000,780,Chennai,Semi-Furnished,Bachelors/Family,2
2581,1,7500,800,Chennai,Unfurnished,Bachelors,1
2582,2,10000,500,Chennai,Semi-Furnished,Bachelors/Family,1
2583,2,18500,1000,Chennai,Semi-Furnished,Bachelors/Family,2
2584,2,17000,1200,Chennai,Unfurnished,Bachelors/Family,2
2585,3,35000,1152,Chennai,Semi-Furnished,Family,3
2586,2,9000,843,Chennai,Semi-Furnished,Bachelors/Family,2
2587,2,13000,900,Chennai,Unfurnished,Bachelors/Family,2
2588,2,27999,1250,Chennai,Semi-Furnished,Bachelors/Family,2
2589,2,11000,650,Chennai,Unfurnished,Bachelors/Family,2
2590,1,12000,700,Chennai,Unfurnished,Bachelors/Family,1
2591,2,13000,720,Chennai,Unfurnished,Family,2
2592,2,22999,1144,Chennai,Semi-Furnished,Bachelors/Family,2
2593,3,70000,1450,Chennai,Unfurnished,Bachelors/Family,2
2594,2,12500,590,Chennai,Unfurnished,Bachelors/Family,1
2595,2,18000,900,Chennai,Semi-Furnished,Bachelors/Family,2
2596,2,10000,800,Chennai,Semi-Furnished,Bachelors/Family,1
2597,2,18000,1000,Chennai,Semi-Furnished,Bachelors/Family,2
2598,2,18000,700,Chennai,Semi-Furnished,Bachelors/Family,2
2599,3,25000,1280,Chennai,Semi-Furnished,Bachelors/Family,2
2600,2,15000,980,Chennai,Unfurnished,Bachelors/Family,2
2601,1,9000,450,Chennai,Unfurnished,Family,1
2602,2,14000,1200,Chennai,Unfurnished,Bachelors/Family,2
2603,2,8500,650,Chennai,Semi-Furnished,Bachelors/Family,2
2604,2,10000,650,Chennai,Semi-Furnished,Bachelors/Family,1
2605,2,23000,900,Chennai,Unfurnished,Bachelors,2
2606,2,15000,550,Chennai,Unfurnished,Family,1
2607,2,18500,750,Chennai,Semi-Furnished,Bachelors/Family,2
2608,2,28000,1000,Chennai,Semi-Furnished,Bachelors/Family,2
2609,3,32000,1050,Chennai,Semi-Furnished,Family,3
2610,1,14000,650,Chennai,Furnished,Family,2
2611,3,33000,1075,Chennai,Semi-Furnished,Family,3
2612,2,18000,720,Chennai,Semi-Furnished,Bachelors/Family,2
2613,3,16000,1000,Chennai,Unfurnished,Bachelors,2
2614,1,8500,500,Chennai,Unfurnished,Bachelors/Family,1
2615,2,10000,900,Chennai,Furnished,Bachelors/Family,2
2616,2,13500,900,Chennai,Semi-Furnished,Bachelors/Family,2
2617,1,11500,1000,Chennai,Unfurnished,Bachelors/Family,2
2618,3,22000,1300,Chennai,Semi-Furnished,Family,3
2619,3,12000,1383,Chennai,Semi-Furnished,Bachelors,3
2620,2,10000,800,Chennai,Semi-Furnished,Bachelors,2
2621,2,15000,1500,Chennai,Unfurnished,Bachelors,2
2622,3,35000,1350,Chennai,Semi-Furnished,Bachelors,2
2623,3,32000,1200,Chennai,Unfurnished,Bachelors,2
2624,2,11000,950,Chennai,Unfurnished,Bachelors,2
2625,2,12000,1000,Chennai,Unfurnished,Bachelors,2
2626,3,40000,1600,Chennai,Unfurnished,Bachelors,3
2627,2,8000,900,Chennai,Unfurnished,Bachelors/Family,2
2628,3,20000,1265,Chennai,Semi-Furnished,Bachelors/Family,2
2629,3,12000,1060,Chennai,Semi-Furnished,Bachelors/Family,2
2630,3,27000,1500,Chennai,Unfurnished,Bachelors,3
2631,2,13000,890,Chennai,Unfurnished,Bachelors,2
2632,2,9000,700,Chennai,Unfurnished,Bachelors/Family,3
2633,3,25000,1146,Chennai,Semi-Furnished,Bachelors/Family,2
2634,1,12000,700,Chennai,Semi-Furnished,Bachelors/Family,1
2635,2,18000,800,Chennai,Semi-Furnished,Bachelors,2
2636,2,9500,640,Chennai,Unfurnished,Bachelors/Family,2
2637,2,14000,909,Chennai,Semi-Furnished,Bachelors/Family,2
2638,2,15000,400,Chennai,Unfurnished,Bachelors/Family,2
2639,2,8500,886,Chennai,Unfurnished,Family,2
2640,3,27500,1570,Chennai,Semi-Furnished,Bachelors/Family,3
2641,2,26000,1600,Chennai,Semi-Furnished,Bachelors/Family,2
2642,2,20000,850,Chennai,Semi-Furnished,Bachelors/Family,2
2643,2,17000,750,Chennai,Unfurnished,Bachelors/Family,2
2644,3,19500,1270,Chennai,Semi-Furnished,Bachelors,2
2645,2,32000,1250,Chennai,Furnished,Bachelors/Family,2
2646,2,15000,1000,Chennai,Unfurnished,Family,2
2647,3,28000,1050,Chennai,Semi-Furnished,Bachelors/Family,3
2648,2,10677,800,Chennai,Semi-Furnished,Bachelors/Family,2
2649,3,32500,1535,Chennai,Unfurnished,Bachelors/Family,3
2650,2,23000,850,Chennai,Furnished,Bachelors/Family,2
2651,2,10000,1100,Hyderabad,Unfurnished,Bachelors/Family,2
2652,2,12000,647,Hyderabad,Unfurnished,Bachelors/Family,1
2653,2,14000,930,Hyderabad,Semi-Furnished,Bachelors/Family,2
2654,2,13000,1200,Hyderabad,Semi-Furnished,Bachelors/Family,2
2655,2,11000,1250,Hyderabad,Unfurnished,Bachelors/Family,2
2656,2,9500,900,Hyderabad,Semi-Furnished,Bachelors/Family,2
2657,1,7500,500,Hyderabad,Semi-Furnished,Bachelors/Family,1
2658,2,14000,900,Hyderabad,Semi-Furnished,Bachelors,2
2659,2,16000,1100,Hyderabad,Furnished,Family,2
2660,3,18000,1500,Hyderabad,Semi-Furnished,Bachelors/Family,3
2661,1,8200,500,Hyderabad,Unfurnished,Bachelors/Family,1
2662,3,12000,1300,Hyderabad,Furnished,Bachelors/Family,3
2663,2,13000,800,Hyderabad,Semi-Furnished,Bachelors/Family,2
2664,3,22000,1400,Hyderabad,Semi-Furnished,Bachelors/Family,2
2665,1,10500,500,Hyderabad,Furnished,Bachelors/Family,1
2666,2,11000,750,Hyderabad,Unfurnished,Bachelors/Family,2
2667,3,20000,1200,Hyderabad,Semi-Furnished,Bachelors/Family,3
2668,3,14000,1350,Hyderabad,Semi-Furnished,Bachelors/Family,2
2669,2,12500,1400,Hyderabad,Unfurnished,Bachelors/Family,2
2670,1,10500,450,Hyderabad,Unfurnished,Bachelors/Family,1
2671,2,9000,1100,Hyderabad,Semi-Furnished,Bachelors/Family,2
2672,3,23382,1500,Hyderabad,Semi-Furnished,Bachelors/Family,3
2673,2,9500,1140,Hyderabad,Semi-Furnished,Bachelors/Family,2
2674,2,9000,990,Hyderabad,Unfurnished,Bachelors,2
2675,2,11000,1200,Hyderabad,Unfurnished,Bachelors/Family,2
2676,2,11000,850,Hyderabad,Unfurnished,Bachelors/Family,2
2677,2,11000,900,Hyderabad,Unfurnished,Bachelors/Family,2
2678,2,8000,800,Hyderabad,Semi-Furnished,Bachelors/Family,2
2679,2,9000,1000,Hyderabad,Unfurnished,Bachelors,2
2680,2,8000,1020,Hyderabad,Semi-Furnished,Bachelors/Family,2
2681,3,25000,919,Hyderabad,Semi-Furnished,Bachelors/Family,2
2682,2,12000,1050,Hyderabad,Semi-Furnished,Bachelors/Family,2
2683,1,9000,450,Hyderabad,Unfurnished,Bachelors/Family,1
2684,4,25000,1000,Hyderabad,Semi-Furnished,Bachelors/Family,3
2685,3,12500,1250,Hyderabad,Semi-Furnished,Bachelors,2
2686,2,27000,1500,Hyderabad,Semi-Furnished,Bachelors/Family,2
2687,2,12000,700,Hyderabad,Unfurnished,Bachelors/Family,2
2688,2,15000,1200,Hyderabad,Unfurnished,Bachelors,2
2689,3,24000,1600,Hyderabad,Semi-Furnished,Bachelors/Family,3
2690,2,12000,745,Hyderabad,Unfurnished,Bachelors/Family,2
2691,3,30000,1450,Hyderabad,Semi-Furnished,Bachelors/Family,3
2692,3,20000,1400,Hyderabad,Semi-Furnished,Family,3
2693,2,23000,1000,Hyderabad,Semi-Furnished,Bachelors/Family,1
2694,2,12000,1000,Hyderabad,Unfurnished,Bachelors/Family,2
2695,2,18000,1200,Hyderabad,Unfurnished,Bachelors/Family,3
2696,2,9000,1100,Hyderabad,Unfurnished,Bachelors/Family,3
2697,2,7000,800,Hyderabad,Unfurnished,Bachelors,2
2698,3,28000,1500,Hyderabad,Semi-Furnished,Bachelors/Family,3
2699,2,15000,1200,Hyderabad,Semi-Furnished,Bachelors/Family,2
2700,3,14000,1350,Hyderabad,Semi-Furnished,Bachelors/Family,3
2701,1,12000,1300,Hyderabad,Furnished,Bachelors/Family,2
2702,2,12500,1000,Hyderabad,Semi-Furnished,Bachelors/Family,2
2703,2,13000,1210,Hyderabad,Unfurnished,Bachelors/Family,2
2704,2,9500,1050,Hyderabad,Unfurnished,Bachelors/Family,2
2705,3,35000,1600,Hyderabad,Semi-Furnished,Family,3
2706,2,12500,1010,Hyderabad,Unfurnished,Bachelors,2
2707,2,13000,1300,Hyderabad,Semi-Furnished,Bachelors,2
2708,2,12500,1100,Hyderabad,Unfurnished,Bachelors,2
2709,1,6000,500,Hyderabad,Unfurnished,Bachelors/Family,1
2710,3,30000,1600,Hyderabad,Semi-Furnished,Bachelors/Family,3
2711,2,7000,800,Hyderabad,Unfurnished,Bachelors/Family,1
2712,3,25000,1600,Hyderabad,Furnished,Bachelors/Family,3
2713,1,9000,500,Hyderabad,Unfurnished,Bachelors/Family,1
2714,3,16000,1500,Hyderabad,Furnished,Family,3
2715,1,10500,650,Hyderabad,Semi-Furnished,Bachelors/Family,1
2716,2,9000,1200,Hyderabad,Unfurnished,Bachelors/Family,2
2717,2,11000,800,Hyderabad,Semi-Furnished,Bachelors/Family,2
2718,2,12000,1000,Hyderabad,Unfurnished,Bachelors/Family,1
2719,2,20000,1600,Hyderabad,Unfurnished,Family,3
2720,2,24000,1200,Hyderabad,Furnished,Bachelors/Family,2
2721,2,12000,1100,Hyderabad,Semi-Furnished,Bachelors/Family,2
2722,3,12000,1250,Hyderabad,Semi-Furnished,Family,3
2723,2,45000,1600,Hyderabad,Furnished,Bachelors/Family,2
2724,2,22000,1000,Hyderabad,Semi-Furnished,Bachelors/Family,2
2725,1,6500,455,Hyderabad,Unfurnished,Bachelors/Family,1
2726,3,40000,1473,Hyderabad,Furnished,Bachelors/Family,2
2727,2,12000,1300,Hyderabad,Semi-Furnished,Bachelors/Family,2
2728,1,10000,500,Hyderabad,Furnished,Bachelors/Family,1
2729,2,10000,1200,Hyderabad,Unfurnished,Bachelors/Family,2
2730,1,14500,500,Hyderabad,Semi-Furnished,Bachelors,1
2731,1,9000,500,Hyderabad,Unfurnished,Bachelors/Family,3
2732,2,14000,1150,Hyderabad,Furnished,Bachelors/Family,2
2733,2,9500,720,Hyderabad,Semi-Furnished,Bachelors/Family,2
2734,1,9000,450,Hyderabad,Semi-Furnished,Bachelors/Family,1
2735,2,8000,690,Hyderabad,Unfurnished,Bachelors/Family,2
2736,2,13000,1000,Hyderabad,Furnished,Bachelors/Family,2
2737,3,18000,1500,Hyderabad,Semi-Furnished,Bachelors/Family,2
2738,3,18000,1150,Hyderabad,Semi-Furnished,Bachelors/Family,3
2739,2,15000,900,Hyderabad,Unfurnished,Bachelors/Family,2
2740,1,6000,680,Hyderabad,Unfurnished,Bachelors/Family,1
2741,1,9000,550,Hyderabad,Semi-Furnished,Bachelors/Family,1
2742,2,9500,1290,Hyderabad,Semi-Furnished,Bachelors/Family,2
2743,2,12500,1450,Hyderabad,Semi-Furnished,Bachelors/Family,2
2744,2,25000,1300,Hyderabad,Semi-Furnished,Bachelors/Family,2
2745,2,15000,1450,Hyderabad,Semi-Furnished,Bachelors/Family,2
2746,3,38000,1496,Hyderabad,Semi-Furnished,Bachelors,2
2747,3,15000,1600,Hyderabad,Semi-Furnished,Bachelors/Family,3
2748,2,16000,1210,Hyderabad,Unfurnished,Bachelors/Family,2
2749,2,13000,1400,Hyderabad,Semi-Furnished,Bachelors/Family,2
2750,2,10000,950,Hyderabad,Semi-Furnished,Bachelors/Family,2
2751,2,10000,878,Hyderabad,Semi-Furnished,Bachelors/Family,2
2752,2,17000,875,Hyderabad,Unfurnished,Bachelors/Family,2
2753,2,12000,800,Hyderabad,Unfurnished,Bachelors/Family,1
2754,2,12000,1175,Hyderabad,Unfurnished,Bachelors/Family,2
2755,2,15000,1080,Hyderabad,Semi-Furnished,Bachelors/Family,2
2756,2,20000,950,Hyderabad,Unfurnished,Bachelors/Family,2
2757,2,15000,800,Hyderabad,Unfurnished,Bachelors/Family,2
2758,2,10000,1090,Hyderabad,Unfurnished,Bachelors/Family,2
2759,3,15000,1450,Hyderabad,Semi-Furnished,Family,3
2760,2,19800,1070,Hyderabad,Semi-Furnished,Bachelors/Family,2
2761,1,8500,900,Hyderabad,Unfurnished,Family,1
2762,2,9000,600,Hyderabad,Unfurnished,Bachelors/Family,2
2763,1,13000,750,Hyderabad,Semi-Furnished,Family,1
2764,2,18000,900,Hyderabad,Unfurnished,Bachelors/Family,2
2765,1,17000,470,Hyderabad,Furnished,Bachelors/Family,1
2766,2,9000,720,Hyderabad,Unfurnished,Bachelors/Family,2
2767,1,8000,450,Hyderabad,Unfurnished,Bachelors/Family,1
2768,2,10000,600,Hyderabad,Unfurnished,Bachelors/Family,2
2769,2,12000,1100,Hyderabad,Unfurnished,Bachelors/Family,2
2770,2,14000,1300,Hyderabad,Unfurnished,Bachelors/Family,2
2771,2,25000,1500,Hyderabad,Semi-Furnished,Bachelors/Family,2
2772,2,22000,1200,Hyderabad,Furnished,Bachelors/Family,2
2773,2,16000,800,Hyderabad,Unfurnished,Bachelors/Family,2
2774,3,35000,1000,Hyderabad,Semi-Furnished,Bachelors/Family,3
2775,2,15000,1200,Hyderabad,Unfurnished,Bachelors/Family,2
2776,3,35000,1250,Hyderabad,Unfurnished,Bachelors,2
2777,1,14000,700,Hyderabad,Semi-Furnished,Bachelors/Family,1
2778,2,25000,1100,Hyderabad,Furnished,Bachelors/Family,2
2779,2,20000,1428,Hyderabad,Semi-Furnished,Family,2
2780,2,12000,1140,Hyderabad,Semi-Furnished,Family,2
2781,2,16000,1000,Hyderabad,Semi-Furnished,Bachelors/Family,2
2782,2,13000,1160,Hyderabad,Unfurnished,Bachelors,2
2783,1,15000,450,Hyderabad,Unfurnished,Family,1
2784,3,14000,1540,Hyderabad,Unfurnished,Bachelors/Family,2
2785,2,8000,1000,Hyderabad,Semi-Furnished,Bachelors/Family,2
2786,3,57000,1417,Hyderabad,Furnished,Bachelors,3
2787,2,8000,550,Hyderabad,Unfurnished,Bachelors,1
2788,2,17000,1200,Hyderabad,Furnished,Bachelors/Family,2
2789,2,12000,500,Hyderabad,Furnished,Bachelors/Family,2
2790,3,25000,1300,Hyderabad,Semi-Furnished,Bachelors/Family,2
2791,2,13000,600,Hyderabad,Unfurnished,Bachelors/Family,1
2792,3,35000,1565,Hyderabad,Furnished,Bachelors/Family,3
2793,2,11000,1100,Hyderabad,Unfurnished,Bachelors/Family,2
2794,2,25000,1200,Hyderabad,Semi-Furnished,Bachelors/Family,2
2795,3,18000,1400,Hyderabad,Unfurnished,Bachelors/Family,3
2796,2,14000,1300,Hyderabad,Semi-Furnished,Bachelors/Family,2
2797,2,16000,1135,Hyderabad,Semi-Furnished,Bachelors/Family,2
2798,3,18000,1400,Hyderabad,Furnished,Bachelors/Family,3
2799,2,10000,950,Hyderabad,Unfurnished,Bachelors/Family,2
2800,2,12000,650,Hyderabad,Unfurnished,Bachelors/Family,2
2801,2,11000,950,Hyderabad,Unfurnished,Bachelors,2
2802,2,12000,1000,Hyderabad,Unfurnished,Bachelors,2
2803,2,12000,900,Hyderabad,Semi-Furnished,Bachelors/Family,1
2804,2,13000,1000,Hyderabad,Unfurnished,Bachelors/Family,2
2805,2,15000,1000,Hyderabad,Semi-Furnished,Bachelors/Family,2
2806,2,12000,1150,Hyderabad,Furnished,Bachelors/Family,2
2807,2,8500,1000,Hyderabad,Semi-Furnished,Bachelors/Family,2
2808,2,14000,1050,Hyderabad,Semi-Furnished,Bachelors,2
2809,3,15000,1500,Hyderabad,Unfurnished,Bachelors/Family,2
2810,2,6000,750,Hyderabad,Unfurnished,Bachelors/Family,2
2811,2,14000,1100,Hyderabad,Semi-Furnished,Bachelors/Family,2
2812,1,6500,750,Hyderabad,Unfurnished,Bachelors/Family,1
2813,2,10000,600,Hyderabad,Unfurnished,Bachelors/Family,1
2814,2,12000,1080,Hyderabad,Semi-Furnished,Bachelors/Family,2
2815,2,9000,750,Hyderabad,Semi-Furnished,Bachelors/Family,2
2816,2,18000,1248,Hyderabad,Semi-Furnished,Bachelors/Family,2
2817,2,14000,1110,Hyderabad,Semi-Furnished,Bachelors/Family,2
2818,2,17000,1000,Hyderabad,Furnished,Bachelors,2
2819,2,9000,800,Hyderabad,Unfurnished,Bachelors/Family,2
2820,1,7500,500,Hyderabad,Unfurnished,Bachelors/Family,1
2821,2,14000,950,Hyderabad,Unfurnished,Bachelors/Family,2
2822,2,14000,1374,Hyderabad,Semi-Furnished,Bachelors/Family,2
2823,1,10000,1300,Hyderabad,Furnished,Bachelors/Family,1
2824,2,17000,1150,Hyderabad,Furnished,Bachelors/Family,2
2825,1,6500,450,Hyderabad,Semi-Furnished,Bachelors,1
2826,2,10000,927,Hyderabad,Semi-Furnished,Bachelors/Family,2
2827,3,22000,1500,Hyderabad,Unfurnished,Bachelors/Family,3
2828,2,12000,1200,Hyderabad,Semi-Furnished,Bachelors/Family,2
2829,1,6500,562,Hyderabad,Unfurnished,Bachelors/Family,1
2830,2,20000,1500,Hyderabad,Semi-Furnished,Bachelors/Family,2
2831,3,14000,1360,Hyderabad,Furnished,Bachelors,2
2832,2,12500,950,Hyderabad,Semi-Furnished,Bachelors/Family,2
2833,2,12000,780,Hyderabad,Unfurnished,Bachelors,2
2834,1,10000,500,Hyderabad,Semi-Furnished,Bachelors/Family,1
2835,2,17000,1050,Hyderabad,Semi-Furnished,Bachelors/Family,2
2836,1,15500,600,Hyderabad,Semi-Furnished,Bachelors,1
2837,2,10500,1100,Hyderabad,Unfurnished,Bachelors/Family,2
2838,3,20000,1400,Hyderabad,Semi-Furnished,Bachelors/Family,3
2839,2,20000,1200,Hyderabad,Semi-Furnished,Bachelors,2
2840,3,18000,1600,Hyderabad,Furnished,Bachelors/Family,3
2841,2,12000,1150,Hyderabad,Semi-Furnished,Bachelors/Family,2
2842,2,12500,1200,Hyderabad,Unfurnished,Bachelors/Family,2
2843,2,7000,800,Hyderabad,Furnished,Bachelors/Family,2
2844,2,22000,1300,Hyderabad,Semi-Furnished,Bachelors/Family,2
2845,2,17500,1400,Hyderabad,Furnished,Bachelors/Family,2
2846,2,14000,650,Hyderabad,Unfurnished,Bachelors/Family,2
2847,1,7000,950,Hyderabad,Semi-Furnished,Bachelors/Family,1
2848,3,15000,1500,Hyderabad,Unfurnished,Bachelors/Family,3
2849,3,15000,1550,Hyderabad,Unfurnished,Bachelors/Family,2
2850,2,14000,800,Hyderabad,Semi-Furnished,Bachelors/Family,2
2851,2,10000,800,Hyderabad,Semi-Furnished,Bachelors/Family,2
2852,2,10000,1300,Hyderabad,Unfurnished,Bachelors/Family,2
2853,2,13000,600,Hyderabad,Unfurnished,Bachelors/Family,2
2854,3,20000,1000,Hyderabad,Unfurnished,Bachelors/Family,3
2855,3,25000,1000,Hyderabad,Semi-Furnished,Bachelors/Family,3
2856,2,9500,1100,Hyderabad,Unfurnished,Bachelors/Family,2
2857,3,16000,1350,Hyderabad,Unfurnished,Bachelors/Family,2
2858,2,12333,1200,Hyderabad,Unfurnished,Bachelors/Family,2
2859,1,9500,400,Hyderabad,Unfurnished,Bachelors,1
2860,2,16000,1200,Hyderabad,Semi-Furnished,Bachelors/Family,2
2861,3,14000,1300,Hyderabad,Unfurnished,Bachelors,3
2862,1,7500,400,Hyderabad,Unfurnished,Bachelors/Family,1
2863,1,13900,650,Hyderabad,Unfurnished,Bachelors/Family,1
2864,2,9000,875,Hyderabad,Semi-Furnished,Bachelors/Family,2
2865,3,16500,1500,Hyderabad,Semi-Furnished,Bachelors,3
2866,2,9500,900,Hyderabad,Unfurnished,Bachelors/Family,2
2867,2,12000,925,Hyderabad,Semi-Furnished,Bachelors/Family,2
2868,2,15000,1500,Hyderabad,Unfurnished,Bachelors/Family,2
2869,3,22500,1600,Hyderabad,Semi-Furnished,Family,3
2870,3,32000,1300,Hyderabad,Semi-Furnished,Bachelors,3
2871,2,10000,1200,Hyderabad,Semi-Furnished,Bachelors/Family,2
2872,2,7000,950,Hyderabad,Unfurnished,Family,2
2873,3,12000,1200,Hyderabad,Semi-Furnished,Bachelors/Family,3
2874,2,7500,950,Hyderabad,Unfurnished,Bachelors/Family,2
2875,2,15000,1095,Hyderabad,Semi-Furnished,Bachelors/Family,2
2876,1,8000,400,Hyderabad,Unfurnished,Bachelors/Family,1
2877,3,26000,1450,Hyderabad,Semi-Furnished,Bachelors/Family,2
2878,2,12500,1315,Hyderabad,Semi-Furnished,Bachelors/Family,2
2879,3,42000,1600,Hyderabad,Semi-Furnished,Bachelors/Family,3
2880,2,20000,1450,Hyderabad,Semi-Furnished,Bachelors/Family,2
2881,1,8500,450,Hyderabad,Unfurnished,Bachelors/Family,2
2882,2,14000,1100,Hyderabad,Unfurnished,Bachelors/Family,2
2883,2,10000,1400,Hyderabad,Unfurnished,Bachelors/Family,2
2884,2,10000,1070,Hyderabad,Unfurnished,Family,2
2885,2,25000,1450,Hyderabad,Unfurnished,Family,2
2886,2,27000,1230,Hyderabad,Furnished,Bachelors/Family,2
2887,2,12000,1000,Hyderabad,Semi-Furnished,Bachelors,3
2888,2,16000,1200,Hyderabad,Unfurnished,Bachelors/Family,2
2889,2,14000,850,Hyderabad,Semi-Furnished,Family,2
2890,2,16000,1250,Hyderabad,Semi-Furnished,Bachelors/Family,2
2891,3,26000,1550,Hyderabad,Unfurnished,Bachelors,2
2892,2,13000,1300,Hyderabad,Unfurnished,Bachelors/Family,2
2893,3,28000,1600,Hyderabad,Semi-Furnished,Bachelors,2
2894,2,8500,1200,Hyderabad,Unfurnished,Bachelors/Family,3
2895,2,12500,1200,Hyderabad,Semi-Furnished,Bachelors/Family,2
2896,2,10000,650,Hyderabad,Unfurnished,Bachelors,2
2897,2,12000,1000,Hyderabad,Unfurnished,Bachelors/Family,3
2898,2,6000,1250,Hyderabad,Unfurnished,Family,2
2899,2,18000,700,Hyderabad,Unfurnished,Bachelors/Family,2
2900,2,8500,700,Hyderabad,Semi-Furnished,Bachelors/Family,1
2901,2,15000,980,Hyderabad,Semi-Furnished,Bachelors/Family,2
2902,2,15500,800,Hyderabad,Semi-Furnished,Bachelors/Family,2
2903,3,20000,1250,Hyderabad,Unfurnished,Bachelors/Family,2
2904,2,11000,1000,Hyderabad,Semi-Furnished,Family,2
2905,2,15000,1000,Hyderabad,Unfurnished,Bachelors/Family,2
2906,3,20000,1500,Hyderabad,Semi-Furnished,Bachelors/Family,3
2907,2,12000,1050,Hyderabad,Unfurnished,Bachelors/Family,3
2908,2,11500,1000,Hyderabad,Semi-Furnished,Bachelors/Family,2
2909,2,6500,700,Hyderabad,Unfurnished,Bachelors/Family,2
2910,1,10000,750,Hyderabad,Unfurnished,Bachelors/Family,1
2911,1,6000,450,Hyderabad,Unfurnished,Bachelors/Family,1
2912,3,14000,1000,Hyderabad,Unfurnished,Bachelors/Family,2
2913,3,34000,1500,Hyderabad,Semi-Furnished,Family,3
2914,2,15000,1550,Hyderabad,Furnished,Family,2
2915,2,9500,650,Hyderabad,Unfurnished,Bachelors/Family,2
2916,2,10000,650,Hyderabad,Unfurnished,Bachelors/Family,2
2917,3,30000,1500,Hyderabad,Semi-Furnished,Bachelors/Family,3
2918,2,13000,900,Hyderabad,Furnished,Bachelors/Family,2
2919,2,8000,600,Hyderabad,Unfurnished,Bachelors/Family,2
2920,2,25000,1250,Hyderabad,Semi-Furnished,Bachelors/Family,2
2921,2,12000,1300,Hyderabad,Semi-Furnished,Bachelors,2
2922,2,19000,1000,Hyderabad,Semi-Furnished,Family,2
2923,3,22000,1500,Hyderabad,Semi-Furnished,Bachelors/Family,3
2924,2,15000,1150,Hyderabad,Semi-Furnished,Bachelors/Family,2
2925,2,10000,1050,Hyderabad,Unfurnished,Bachelors,2
2926,2,15000,1170,Hyderabad,Unfurnished,Bachelors/Family,2
2927,1,6500,500,Hyderabad,Semi-Furnished,Bachelors/Family,1
2928,1,10000,600,Hyderabad,Unfurnished,Bachelors/Family,1
2929,1,8000,600,Hyderabad,Unfurnished,Bachelors/Family,1
2930,2,12000,600,Hyderabad,Unfurnished,Bachelors/Family,1
2931,2,20000,900,Hyderabad,Semi-Furnished,Bachelors/Family,2
2932,2,12000,800,Hyderabad,Unfurnished,Bachelors/Family,2
2933,3,20000,1000,Hyderabad,Semi-Furnished,Bachelors/Family,2
2934,2,10000,1400,Hyderabad,Furnished,Bachelors/Family,2
2935,1,8500,550,Hyderabad,Unfurnished,Bachelors/Family,1
